age_range,balance_range,job,sibilings,marital,education,default,housing,loan,contact,month,campaign,pdays,previous,poutcome,duration,term_deposit
Young,medium,technician,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,medium,management,0,married,tertiary,no,yes,no,cellular,jun,0,1,0,failure,medium,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,high,admin.,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,high,self-employed,1,married,unknown,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Young,medium,technician,0,married,secondary,no,yes,no,cellular,jun,0,0,0,unknown,medium,yes
Young,medium,self-employed,1,single,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,medium,blue-collar,1,married,primary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,high,management,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Young,medium,technician,0,single,secondary,no,no,no,cellular,jun,0,1,0,success,long,no
Young,medium,management,1,married,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,admin.,1,single,tertiary,no,no,no,cellular,jun,0,1,0,success,medium,yes
Young,medium,technician,1,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Young,medium,services,0,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,long,no
Middle_Age,medium,unemployed,1,single,primary,no,no,no,cellular,jun,0,0,0,unknown,long,no
Middle_Age,high,entrepreneur,0,divorced,secondary,no,yes,no,cellular,jun,0,2,0,failure,short,no
Middle_Age,high,unemployed,1,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,high,entrepreneur,0,divorced,tertiary,no,no,no,cellular,jun,0,1,1,success,long,yes
Young,high,management,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,jun,0,2,0,failure,medium,yes
Middle_Age,medium,management,1,divorced,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,technician,1,single,tertiary,no,no,no,telephone,jun,1,0,0,unknown,medium,yes
Middle_Age,low,services,1,married,secondary,no,yes,no,cellular,jun,0,2,1,failure,medium,no
Young,high,blue-collar,1,divorced,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,married,tertiary,no,no,no,telephone,jun,0,1,0,other,medium,no
Young,high,management,0,single,tertiary,no,no,no,cellular,jun,0,1,1,success,medium,yes
Middle_Age,medium,management,1,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,high,services,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,low,management,1,married,tertiary,no,yes,no,cellular,jun,0,2,0,other,medium,no
Young,medium,technician,0,single,secondary,no,no,no,cellular,jun,0,1,0,failure,short,no
Young,low,services,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,high,blue-collar,0,divorced,secondary,no,no,yes,cellular,jun,0,0,0,unknown,short,no
Old_Adult,medium,management,1,married,secondary,no,no,no,cellular,jun,1,2,0,failure,short,yes
Young,medium,technician,1,married,tertiary,no,yes,no,cellular,jun,1,2,0,failure,medium,no
Young,medium,admin.,0,single,secondary,no,no,yes,cellular,jun,0,1,0,success,medium,no
Middle_Age,low,technician,1,divorced,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,low,technician,1,married,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,self-employed,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,medium,student,0,single,primary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Old_Adult,high,blue-collar,1,married,primary,no,no,no,telephone,jun,0,0,0,unknown,short,no
Young,low,student,0,single,unknown,no,no,no,telephone,jun,0,0,0,unknown,medium,no
Young,high,self-employed,0,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,medium,technician,1,divorced,secondary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,high,self-employed,0,single,tertiary,no,no,no,cellular,jun,0,2,0,other,long,yes
Middle_Age,high,management,1,married,tertiary,no,no,no,cellular,jun,0,1,0,other,long,yes
Young,high,management,1,single,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,technician,1,married,tertiary,no,yes,no,cellular,jun,0,1,0,other,long,yes
Middle_Age,low,blue-collar,0,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,long,no
Young,medium,admin.,1,single,secondary,no,yes,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,low,blue-collar,0,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,management,0,married,tertiary,no,no,no,cellular,jun,0,2,0,failure,short,no
Young,high,technician,0,single,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Young,medium,management,1,single,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,short,yes
Middle_Age,high,management,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,management,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,medium,admin.,1,single,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Old_Adult,high,admin.,0,married,secondary,no,no,no,telephone,jun,0,0,0,unknown,long,yes
Young,medium,services,1,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Young,medium,admin.,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,medium,entrepreneur,0,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,high,unemployed,0,married,tertiary,no,no,no,cellular,jun,0,2,1,failure,short,no
Young,medium,blue-collar,0,divorced,unknown,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,low,student,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,medium,technician,0,married,secondary,no,no,no,cellular,jun,0,1,0,success,long,yes
Young,medium,technician,1,single,secondary,no,no,yes,cellular,jun,0,0,0,unknown,short,no
Young,medium,admin.,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,low,retired,0,married,secondary,no,yes,no,cellular,jun,0,0,0,unknown,long,yes
Middle_Age,high,blue-collar,0,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,high,admin.,1,divorced,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,medium,services,1,single,secondary,no,no,no,cellular,jun,0,1,0,other,short,no
Middle_Age,medium,retired,0,married,primary,no,no,no,cellular,jun,0,0,0,unknown,long,no
Young,medium,entrepreneur,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,medium,services,1,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,medium,self-employed,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Young,high,student,1,single,secondary,no,no,no,cellular,jun,0,2,0,other,medium,yes
Young,high,management,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,high,admin.,1,married,secondary,no,no,no,cellular,jun,0,1,0,failure,medium,yes
Young,medium,blue-collar,0,single,primary,no,no,no,cellular,jun,0,1,0,other,short,no
Young,medium,technician,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,medium,admin.,1,single,tertiary,no,yes,no,cellular,jun,0,1,0,success,long,yes
Middle_Age,high,housemaid,1,single,tertiary,no,no,no,telephone,jun,0,0,0,unknown,short,no
Middle_Age,high,management,1,single,tertiary,no,no,no,cellular,jun,0,2,0,failure,short,no
Middle_Age,high,services,1,single,secondary,no,yes,no,cellular,jun,0,1,0,other,medium,no
Middle_Age,medium,services,1,single,secondary,no,yes,no,cellular,jun,0,1,0,failure,medium,no
Young,low,admin.,1,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,medium,technician,1,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,medium,admin.,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,yes
Middle_Age,high,services,1,married,unknown,no,no,no,cellular,jun,0,0,0,unknown,short,no
Young,medium,admin.,1,single,secondary,no,yes,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,low,management,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Young,medium,management,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,medium,admin.,1,single,tertiary,no,no,yes,cellular,jun,0,0,0,unknown,short,no
Old_Adult,high,retired,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,long,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,jun,0,1,1,other,medium,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,medium,technician,0,married,unknown,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,medium,management,0,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,medium,blue-collar,0,married,secondary,no,yes,yes,cellular,jun,0,0,0,unknown,medium,yes
Young,medium,admin.,1,married,secondary,no,no,no,telephone,jun,0,0,0,unknown,medium,no
Young,medium,student,0,single,unknown,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,technician,1,married,unknown,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,high,services,1,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,1,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,long,no
Young,medium,admin.,1,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Young,medium,student,0,single,secondary,no,no,yes,cellular,jun,0,0,0,unknown,medium,no
Young,medium,student,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,high,services,1,married,unknown,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,admin.,1,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Young,low,management,1,single,tertiary,no,no,no,cellular,jun,0,1,0,failure,medium,no
Middle_Age,medium,management,0,married,tertiary,no,no,no,telephone,jun,0,0,0,unknown,short,no
Middle_Age,high,management,1,married,tertiary,no,no,yes,cellular,jun,0,0,0,unknown,long,no
Young,medium,student,0,single,tertiary,no,no,yes,cellular,jun,0,0,0,unknown,medium,no
Young,low,admin.,1,single,secondary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,technician,0,single,secondary,no,no,no,telephone,jun,0,0,0,unknown,short,no
Middle_Age,low,management,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Young,high,management,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,high,technician,1,married,secondary,no,yes,no,cellular,jun,0,1,1,failure,long,no
Middle_Age,high,management,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Young,medium,services,1,married,secondary,no,yes,yes,cellular,jun,0,0,0,unknown,medium,yes
Young,high,blue-collar,0,single,primary,no,no,yes,cellular,jun,0,0,0,unknown,long,no
Middle_Age,high,management,0,married,tertiary,no,yes,no,telephone,jun,0,0,0,unknown,short,no
Young,medium,services,0,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Young,medium,student,1,single,unknown,no,no,no,cellular,jun,0,1,0,failure,short,no
Young,medium,management,1,single,tertiary,no,no,yes,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,medium,admin.,0,married,secondary,no,yes,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,high,admin.,1,married,secondary,no,no,no,cellular,jun,0,1,1,success,medium,yes
Young,medium,technician,1,single,secondary,no,no,yes,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,low,management,1,married,tertiary,no,no,no,cellular,jun,1,1,1,failure,medium,no
Middle_Age,high,blue-collar,0,married,primary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Young,high,management,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Young,high,technician,0,single,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,low,entrepreneur,0,married,tertiary,no,no,no,telephone,jun,1,0,0,unknown,long,no
Young,high,technician,0,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Middle_Age,medium,blue-collar,0,divorced,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,medium,management,0,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,high,entrepreneur,0,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Old_Adult,low,retired,1,married,primary,no,no,no,cellular,jun,0,0,0,unknown,long,no
Middle_Age,medium,self-employed,0,single,tertiary,no,no,no,telephone,jun,1,0,0,unknown,long,yes
Middle_Age,high,management,1,married,secondary,no,no,no,cellular,jun,0,2,0,failure,medium,no
Middle_Age,high,retired,1,married,primary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,high,management,0,married,tertiary,no,yes,yes,cellular,jun,0,2,0,failure,medium,yes
Young,medium,services,1,single,secondary,no,no,no,telephone,jun,0,1,1,other,medium,yes
Middle_Age,high,retired,1,married,primary,no,no,no,telephone,jun,0,0,0,unknown,long,yes
Middle_Age,high,technician,1,married,secondary,no,no,no,cellular,jun,0,2,0,failure,short,no
Middle_Age,high,management,1,single,tertiary,no,no,no,telephone,jun,0,2,0,failure,medium,yes
Young,medium,self-employed,1,single,tertiary,no,no,no,cellular,jun,0,1,0,other,long,yes
Young,medium,student,0,single,secondary,no,no,no,telephone,jun,1,0,0,unknown,short,no
Young,high,management,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,high,management,0,married,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Young,medium,management,0,divorced,tertiary,no,no,no,telephone,jun,0,0,0,unknown,medium,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,high,management,0,married,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,long,no
Middle_Age,medium,self-employed,1,married,tertiary,no,no,no,cellular,jun,0,1,0,failure,medium,no
Middle_Age,high,admin.,1,married,secondary,no,no,no,cellular,jun,0,1,0,failure,medium,no
Young,medium,self-employed,1,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,high,unemployed,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,entrepreneur,0,married,primary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Young,high,technician,1,married,secondary,no,no,no,cellular,jun,0,1,0,success,short,no
Old_Adult,medium,retired,0,married,primary,no,no,no,telephone,jun,0,1,0,failure,long,yes
Young,medium,technician,0,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,low,blue-collar,0,married,primary,no,no,no,cellular,jun,0,0,0,unknown,long,no
Old_Adult,medium,management,1,married,tertiary,no,no,no,cellular,jun,0,1,0,success,medium,yes
Old_Adult,medium,retired,0,divorced,tertiary,no,no,no,cellular,jun,0,0,0,unknown,long,no
Old_Adult,medium,retired,1,married,tertiary,no,no,no,cellular,jun,0,1,0,success,short,no
Young,medium,unemployed,1,single,secondary,no,no,no,cellular,jun,0,1,0,failure,medium,no
Old_Adult,high,retired,1,married,secondary,no,yes,no,cellular,jun,0,0,0,unknown,long,yes
Middle_Age,medium,management,0,married,secondary,no,no,no,telephone,jun,0,1,0,failure,short,no
Middle_Age,high,entrepreneur,0,single,secondary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,high,admin.,0,married,secondary,no,yes,yes,cellular,jun,0,1,0,failure,long,yes
Old_Adult,medium,retired,0,married,secondary,no,no,no,telephone,jun,0,0,0,unknown,medium,no
Old_Adult,low,retired,1,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Young,high,student,1,single,secondary,no,no,no,cellular,jun,0,1,0,failure,medium,no
Middle_Age,low,admin.,0,divorced,secondary,no,yes,yes,cellular,jun,0,1,0,failure,medium,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,high,admin.,1,married,secondary,no,yes,no,cellular,jun,0,1,0,other,long,yes
Old_Adult,medium,management,1,married,tertiary,no,yes,no,cellular,jun,0,0,0,unknown,long,no
Old_Adult,high,retired,0,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Old_Adult,high,retired,1,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Old_Adult,high,retired,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Old_Adult,high,retired,1,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,low,admin.,0,divorced,tertiary,no,yes,yes,cellular,jun,0,1,0,failure,medium,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Middle_Age,medium,technician,0,married,secondary,no,yes,no,cellular,jun,0,0,0,unknown,medium,no
Young,medium,housemaid,1,single,secondary,no,no,no,telephone,jun,0,0,0,unknown,short,no
Old_Adult,high,retired,0,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,medium,technician,0,married,secondary,no,no,no,cellular,jun,0,0,0,unknown,short,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,jun,0,0,0,unknown,medium,yes
Young,medium,student,1,single,unknown,no,no,no,cellular,jun,0,0,0,unknown,long,yes
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Middle_Age,medium,admin.,0,married,secondary,no,yes,yes,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,high,entrepreneur,0,married,tertiary,no,no,yes,cellular,jul,0,0,0,unknown,medium,yes
Old_Adult,high,retired,1,divorced,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,high,technician,1,single,tertiary,no,yes,no,cellular,jul,0,2,1,success,long,no
Middle_Age,high,unknown,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,high,retired,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Old_Adult,medium,self-employed,0,married,tertiary,no,no,no,cellular,jul,0,1,0,success,medium,yes
Old_Adult,high,retired,0,divorced,primary,no,no,no,telephone,jul,0,0,0,unknown,long,yes
Young,low,services,1,single,tertiary,no,no,yes,telephone,jul,0,0,0,unknown,medium,yes
Old_Adult,medium,retired,1,divorced,primary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,medium,blue-collar,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Middle_Age,high,technician,0,divorced,unknown,no,no,no,cellular,jul,0,2,0,failure,short,no
Middle_Age,medium,management,0,married,tertiary,no,no,no,telephone,jul,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,1,married,secondary,no,yes,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,low,management,1,married,tertiary,no,no,yes,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,married,unknown,no,yes,yes,telephone,jul,0,1,0,other,medium,no
Young,high,services,0,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Old_Adult,medium,retired,0,married,secondary,no,no,no,telephone,jul,0,0,0,unknown,long,yes
Young,medium,technician,1,married,secondary,no,yes,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Middle_Age,high,unemployed,0,married,tertiary,no,no,no,cellular,jul,0,1,0,success,short,no
Middle_Age,medium,management,1,divorced,tertiary,no,no,no,cellular,jul,0,1,1,failure,medium,no
Middle_Age,high,management,0,married,tertiary,no,yes,no,cellular,jul,0,2,0,success,long,yes
Young,high,admin.,1,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,medium,management,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,medium,services,0,married,secondary,no,yes,yes,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,high,entrepreneur,0,married,secondary,no,yes,no,telephone,jul,0,2,0,failure,long,yes
Young,medium,technician,0,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Young,low,technician,0,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,medium,management,1,single,tertiary,no,yes,no,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,high,management,1,married,primary,no,no,no,cellular,jul,0,2,0,failure,medium,no
Young,high,technician,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,medium,retired,1,married,secondary,no,no,no,cellular,jul,0,2,0,failure,long,no
Middle_Age,high,admin.,1,married,primary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,high,services,1,single,secondary,no,no,yes,cellular,jul,0,0,0,unknown,short,no
Young,medium,admin.,1,married,tertiary,no,yes,no,cellular,jul,0,0,0,unknown,medium,no
Young,high,technician,1,married,secondary,no,yes,yes,cellular,jul,0,0,0,unknown,medium,no
Young,medium,blue-collar,1,married,primary,no,yes,yes,cellular,jul,0,2,0,failure,long,no
Young,high,management,0,single,tertiary,no,yes,no,cellular,jul,0,2,0,success,long,yes
Young,high,management,1,single,tertiary,no,yes,no,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,low,housemaid,0,divorced,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Young,high,management,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,low,admin.,0,divorced,secondary,no,yes,no,cellular,jul,0,1,1,success,long,yes
Young,medium,blue-collar,0,married,secondary,no,yes,no,cellular,jul,0,1,0,failure,medium,yes
Middle_Age,high,admin.,1,married,unknown,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,medium,blue-collar,0,married,primary,no,no,no,telephone,jul,0,0,0,unknown,medium,yes
Middle_Age,medium,management,0,divorced,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,medium,retired,1,married,secondary,no,no,no,telephone,jul,0,0,0,unknown,long,yes
Young,medium,services,0,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Young,high,self-employed,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,medium,unemployed,0,married,tertiary,no,no,no,cellular,jul,0,1,0,success,medium,yes
Young,high,self-employed,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Young,low,management,1,married,tertiary,no,no,no,cellular,jul,0,1,0,failure,medium,no
Middle_Age,medium,unemployed,1,single,primary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Old_Adult,high,retired,0,married,primary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,high,blue-collar,1,married,primary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Middle_Age,high,self-employed,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Middle_Age,high,admin.,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Young,medium,admin.,1,married,secondary,no,yes,no,cellular,jul,0,2,1,failure,medium,no
Young,medium,services,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Young,medium,admin.,1,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Middle_Age,low,entrepreneur,1,married,primary,no,no,no,cellular,jul,0,2,0,other,long,yes
Middle_Age,high,blue-collar,1,married,secondary,no,yes,no,cellular,jul,0,0,0,unknown,long,no
Young,medium,management,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Old_Adult,medium,retired,1,divorced,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Middle_Age,low,services,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Young,high,unemployed,0,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Young,medium,student,0,single,unknown,no,no,no,telephone,jul,0,0,0,unknown,long,no
Young,low,student,0,single,unknown,no,no,no,cellular,jul,0,0,0,unknown,short,no
Young,high,management,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Old_Adult,high,services,1,married,unknown,no,no,no,cellular,jul,0,0,0,unknown,long,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Middle_Age,high,technician,0,married,secondary,no,yes,no,cellular,jul,0,2,0,other,medium,no
Middle_Age,low,services,1,married,tertiary,no,no,no,cellular,jul,0,2,0,failure,long,no
Young,high,management,1,married,primary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,high,self-employed,1,married,secondary,no,no,no,cellular,jul,1,0,0,unknown,short,no
Young,medium,blue-collar,0,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,medium,admin.,1,divorced,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Middle_Age,high,management,1,married,tertiary,no,no,no,cellular,jul,0,2,0,failure,short,no
Old_Adult,high,housemaid,1,married,primary,no,no,no,telephone,jul,0,0,0,unknown,medium,no
Young,low,student,1,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,high,management,1,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,medium,technician,1,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Young,medium,services,1,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Old_Adult,high,unknown,0,divorced,unknown,no,yes,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,high,retired,0,married,primary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Old_Adult,medium,management,0,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,medium,management,1,single,tertiary,no,yes,yes,cellular,jul,0,2,0,failure,medium,no
Middle_Age,medium,admin.,0,married,secondary,no,yes,yes,cellular,jul,0,0,0,unknown,short,no
Middle_Age,medium,self-employed,0,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,high,retired,1,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Young,low,technician,1,married,secondary,no,yes,no,cellular,jul,0,2,1,failure,short,no
Young,low,admin.,1,married,secondary,no,yes,yes,cellular,jul,0,0,0,unknown,medium,yes
Young,medium,management,1,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,high,management,0,married,secondary,no,no,no,cellular,jul,0,2,0,success,long,yes
Middle_Age,high,admin.,0,single,secondary,no,no,no,telephone,jul,0,1,1,failure,short,no
Old_Adult,medium,retired,1,married,tertiary,no,no,no,cellular,jul,0,1,0,failure,medium,no
Young,high,management,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
